OBJECTID,PointCount,ORIG_FID,POINT_X,POINT_Y,POINT_Z
42276,445,34589,319967.823200000450015,100849.572799999266863,9.509626250001020
42277,99,21712,319969.054600000381470,100849.572799999266863,1.520797083343496
42278,367,34595,319925.986299999989569,100849.575799999758601,2.599863166673458
42279,592,34582,319946.398799999617040,100849.575799999758601,0.868567416677251
42280,288,34391,319912.571999999694526,100849.578900000080466,2.499469666669029
42281,98,21783,319914.333800000138581,100849.578900000080466,6.458779333333950
42282,144,20891,319950.169200000353158,100849.578900000080466,1.170404083342873
42283,445,34589,319987.827300000004470,100849.578900000080466,0.719289500004379
42284,98,21783,319917.732300000265241,100849.581900000572205,0.981428083337960
42285,332,34377,319934.395700000226498,100849.581900000572205,1.850192750003771
42286,592,34582,319949.769899999722838,100849.581900000572205,1.231427583334153
42287,127,20868,319963.903500000014901,100849.581900000572205,1.219288500011317
42288,445,34589,319966.741200000047684,100849.587999999523163,2.529981416679220
42289,173,20914,319913.992399999871850,100849.591099999845028,6.541128249999019
42290,65,21683,319986.065499999560416,100849.591099999845028,0.789499333332060
42291,173,20914,319915.312199999578297,100849.594100000336766,1.328868333337596
42292,152,20903,319927.656600000336766,100849.594100000336766,5.519804833340459
42293,173,20914,319911.121199999935925,100849.597200000658631,3.761278166668490
42294,288,34391,319930.286999999545515,100849.597200000658631,1.999470666676643
42295,152,20903,319928.775200000032783,100849.603299999609590,1.210102166674915
42296,127,20868,319963.482900000177324,100849.603299999609590,15.380349416678655
42297,69,21705,319983.264399999752641,100849.603299999609590,0.600523333341698
42298,152,20903,319931.204499999992549,100849.612400000914931,4.748809000011533
42299,132,21728,319951.708399999886751,100849.612400000914931,1.380705500007025
42300,127,20868,319964.951999999582767,100849.618499999865890,10.140858583341469
42301,293,34369,319970.542000000365078,100849.618499999865890,5.419411333336029
42302,332,34377,319950.440399999730289,100849.621600000187755,12.600499333333573
42303,332,34377,319950.638600000180304,100849.624600000679493,1.231427583334153
42304,288,34391,319911.822200000286102,100849.627699999138713,6.330826833334868
42305,78,21794,319913.772900000214577,100849.627699999138713,1.841006416667369
42306,367,34595,319927.263399999588728,100849.627699999138713,5.721248000001651
42307,293,34369,319974.742200000211596,100849.627699999138713,3.499139583334909
42308,288,34391,319929.915199999697506,100849.630699999630451,4.498809500000789
42309,99,21712,319966.911899999715388,100849.630699999630451,5.690736250006012
42310,62,21769,319930.213899999856949,100849.633799999952316,4.191067333333194
42311,293,34369,319990.646700000390410,100849.633799999952316,0.609709666678100
42312,288,34391,319911.871000000275671,100849.636800000444055,3.300977250008145
42313,592,34582,319940.735600000247359,100849.636800000444055,12.009293166673160
42314,127,20868,319966.162100000306964,100849.636800000444055,5.791129750010441
42315,367,34595,319923.755199999548495,100849.639799999073148,5.989292083337205
42316,445,34589,319964.439899999648333,100849.639799999073148,15.170047999999952
42317,367,34595,319923.093700000084937,100849.649000000208616,7.348869416673551
42318,144,20891,319947.697200000286102,100849.649000000208616,13.859355083332048
42319,491,34577,319990.896599999628961,100849.649000000208616,0.798685666668462
42320,592,34582,319945.399000000208616,100849.652000000700355,1.231427583334153
42321,132,21728,319946.136699999682605,100849.652000000700355,11.030620583333075
42322,98,21783,319917.223299999721348,100849.655099999159575,2.990282333339565
42323,128,20850,319985.084099999628961,100849.655099999159575,0.548686166672269
42324,332,34377,319953.860299999825656,100849.658099999651313,3.468627833339269
42325,99,21712,319964.921500000171363,100849.658099999651313,4.550646666670218
42326,293,34369,319974.272800000384450,100849.658099999651313,5.458781333334628
42327,288,34391,319908.399299999698997,100849.661199999973178,1.661216749998857
42328,592,34582,319939.976599999703467,100849.664200000464916,13.188752750007552
42329,144,20891,319947.639299999922514,100849.667300000786781,1.100194250000641
42330,592,34582,319948.818900000303984,100849.667300000786781,1.289498333338997
42331,65,21744,319948.867700000293553,100849.667300000786781,1.130706000010832
42332,293,34369,319969.981200000271201,100849.670299999415874,3.300977250008145
42333,78,21794,319911.511300000362098,100849.673399999737740,6.199593500001356
42334,99,21712,319964.702100000344217,100849.673399999737740,10.049323333339998
42335,332,34377,319933.295400000177324,100849.676400000229478,1.319682000001194
42336,65,21683,319987.104899999685585,100849.676400000229478,0.508988083340228
42337,98,21783,319918.762500000186265,100849.679500000551343,0.899079166672891
42338,70,21759,319935.474700000137091,100849.679500000551343,1.899077166672214
42339,332,34377,319953.448800000362098,100849.682499999180436,5.510946583337500
42340,408,34591,319907.390399999916553,100849.685599999502301,0.710103166667977
42341,128,20850,319982.185399999842048,100849.685599999502301,0.780313000010210
42342,127,20868,319964.439899999648333,100849.688599999994040,3.191397416667314
42343,445,34589,319986.644700000062585,100849.688599999994040,0.570011583346059
42344,173,20914,319914.882399999536574,100849.697799999266863,6.848870416666614
42345,367,34595,319925.462000000290573,100849.697799999266863,0.798685666668462
42346,288,34391,319929.122700000181794,100849.697799999266863,5.528991166676860
42347,127,20868,319965.019100000150502,100849.697799999266863,1.118566916673444
42348,204,34400,319907.899400000460446,100849.703900000080466,3.560163083340740
42349,288,34391,319910.950500000268221,100849.703900000080466,6.489291083344142
42350,98,21783,319915.229899999685585,100849.703900000080466,6.870195833340404
42351,173,20914,319916.080299999564886,100849.706900000572205,2.121517666673753
42352,592,34582,319943.817099999636412,100849.706900000572205,3.489953250013059
42353,332,34377,319949.428500000387430,100849.706900000572205,12.938753250011359
42354,332,34377,319953.256799999624491,100849.706900000572205,1.258986583343358
42355,78,21794,319915.150600000284612,100849.710000000894070,0.981428083337960
42356,69,21705,319984.422699999995530,100849.712999999523163,0.399080166665954
42357,445,34589,319963.540799999609590,100849.716000000014901,15.419719416677253
42358,152,20903,319932.314000000245869,100849.719100000336766,4.248810000004596
42359,173,20914,319911.630199999548495,100849.725199999287724,6.239291583333397
42360,152,20903,319928.942900000140071,100849.725199999287724,4.849202500001411
42361,592,34582,319944.426699999719858,100849.725199999287724,1.700586750012008
42362,293,34369,319973.440700000151992,100849.725199999287724,6.099200000011479
42363,173,20914,319912.520200000144541,100849.728199999779463,2.709771083333180
42364,332,34377,319949.507799999788404,100849.728199999779463,1.139892333332682
42365,152,20903,319933.024100000038743,100849.731300000101328,1.551308833339135
42366,445,34589,319965.290300000458956,100849.734300000593066,11.048993250005879
42367,293,34369,319989.473199999891222,100849.734300000593066,0.508988083340228
42368,127,20868,319967.219700000248849,100849.743499999865890,5.330828833335545
42369,332,34377,319948.867700000293553,100849.746500000357628,14.910862166667357
42370,491,34577,319989.832899999804795,100849.749600000679493,0.600523333341698
42371,592,34582,319947.797799999825656,100849.758700000122190,1.118566916673444
42372,144,20891,319948.276399999856949,100849.758700000122190,15.218604333334952
42373,332,34377,319952.577100000344217,100849.758700000122190,5.949594000005163
42374,332,34377,319932.384100000374019,100849.761800000444055,1.450915333334706
42375,69,21705,319962.230100000277162,100849.764799999073148,15.459417500009295
42376,332,34377,319932.204199999570847,100849.767899999395013,4.160555583337555
42377,128,20850,319985.983199999667704,100849.767899999395013,0.591337000005296
42378,62,21769,319931.253200000151992,100849.770899999886751,4.690738250006689
42379,144,20891,319946.075699999928474,100849.770899999886751,10.978783416678198
42380,127,20868,319962.117399999871850,100849.770899999886751,15.398394000003464
42381,62,21769,319933.203999999910593,100849.774000000208616,1.609379583343980
42382,65,21744,319950.007600000128150,100849.777000000700355,1.139892333332682
42383,293,34369,319968.548700000159442,100849.777000000700355,14.990258333345992
42384,293,34369,319972.931699999608099,100849.777000000700355,4.160555583337555
42385,445,34589,319985.523000000044703,100849.780099999159575,0.719289500004379
42386,65,21683,319988.052799999713898,100849.783099999651313,0.560825250009657
42387,367,34595,319927.763299999758601,100849.786199999973178,0.859381083340850
42388,70,21759,319936.422699999995530,100849.786199999973178,2.039168750008685
42389,288,34391,319928.022400000132620,100849.789200000464916,5.510946583337500
42390,592,34582,319942.783900000154972,100849.789200000464916,3.718627333335462
42391,367,34595,319924.401300000026822,100849.792300000786781,0.810824750005850
42392,98,21783,319919.701299999840558,100849.795299999415874,1.200915833338513
42393,144,20891,319948.727500000037253,100849.795299999415874,1.170404083342873
42394,367,34595,319921.780000000260770,100849.798299999907613,6.510616500003380
42395,332,34377,319952.046699999831617,100849.798299999907613,7.519472750005662
42396,445,34589,319962.547100000083447,100849.798299999907613,15.359024000004865
42397,445,34589,319967.487900000065565,100849.798299999907613,4.590344750002259
42398,99,21712,319965.759700000286102,100849.801400000229478,5.498479416666669
42399,293,34369,319972.569000000134110,100849.801400000229478,6.580498250012170
42400,128,20850,319983.273599999956787,100849.804400000721216,0.688777750008740
42401,445,34589,319968.728500000201166,100849.807499999180436,1.810494666671730
42402,127,20868,319965.098299999721348,100849.810499999672174,16.279297750006663
42403,127,20868,319965.177600000053644,100849.810499999672174,4.428599666673108
42404,293,34369,319968.198099999688566,100849.810499999672174,9.448930833343184
42405,293,34369,319968.399299999698997,100849.813599999994040,1.679589416671661
42406,173,20914,319916.720399999991059,100849.816600000485778,3.459441500002868
42407,173,20914,319917.351300000213087,100849.816600000485778,0.981428083337960
42408,288,34391,319927.811999999918044,100849.816600000485778,0.981428083337960
42409,78,21794,319912.498900000005960,100849.819700000807643,6.861009500004002
42410,332,34377,319948.376899999566376,100849.819700000807643,1.118566916673444
42411,293,34369,319988.372899999842048,100849.825799999758601,0.740614916678169
42412,152,20903,319932.222500000149012,100849.828800000250340,8.299654916670988
42413,69,21705,319985.462000000290573,100849.828800000250340,0.600523333341698
42414,367,34595,319926.970800000242889,100849.831900000572205,1.389891833343427
42415,367,34595,319920.981499999761581,100849.834899999201298,7.409892916679382
42416,367,34595,319925.221199999563396,100849.834899999201298,5.120527416671393
42417,367,34595,319925.821700000204146,100849.834899999201298,3.950254166673403
42418,332,34377,319931.393500000238419,100849.834899999201298,4.669412833332899
42419,152,20903,319933.923299999907613,100849.834899999201298,1.801308333335328
42420,332,34377,319951.616999999620020,100849.841000000014901,5.958780333341565
42421,293,34369,319967.689100000075996,100849.841000000014901,15.968602833338082
42422,127,20868,319967.247200000099838,100849.844100000336766,8.619864250009414
42423,445,34589,319964.257100000046194,100849.847100000828505,1.740284833344049
42424,173,20914,319912.608599999919534,100849.850199999287724,6.839684083344764
42425,592,34582,319946.813299999572337,100849.853199999779463,1.060824250002042
42426,491,34577,319988.763000000268221,100849.853199999779463,0.399080166665954
42427,152,20903,319930.223000000230968,100849.856300000101328,4.279321750000236
42428,132,21728,319946.343899999745190,100849.856300000101328,13.828843333336408
42429,152,20903,319931.021599999628961,100849.859300000593066,1.200915833338513
42430,70,21759,319934.203700000420213,100849.859300000593066,6.699592500008293
42431,173,20914,319913.919200000353158,100849.862400000914931,1.630705000003218
42432,332,34377,319947.514399999752641,100849.865399999544024,14.020772083342308
42433,144,20891,319949.276100000366569,100849.865399999544024,15.020442000008188
42434,65,21683,319989.061700000427663,100849.868499999865890,0.399080166665954
42435,367,34595,319924.498900000005960,100849.871500000357628,5.919082250009524
42436,288,34391,319927.049999999813735,100849.874500000849366,5.909895916673122
42437,127,20868,319969.127799999900162,100849.874500000849366,1.911216250009602
42438,128,20850,319986.931200000457466,100849.874500000849366,0.530313499999465
42439,293,34369,319971.727699999697506,100849.877599999308586,7.129381666672998
42440,332,34377,319950.946399999782443,100849.880599999800324,10.600831416668370
42441,293,34369,319967.597699999809265,100849.880599999800324,2.941397916671121
42442,332,34377,319951.114099999889731,100849.883700000122190,7.668750666678534
42443,144,20891,319946.413999999873340,100849.886700000613928,13.819657000000007
42444,70,21759,319937.431599999777973,100849.892799999564886,1.981098000003840
42445,144,20891,319951.735799999907613,100849.892799999564886,6.010617500010994
42446,445,34589,319967.747000000439584,100849.892799999564886,1.871518166677561
42447,445,34589,319984.340400000102818,100849.892799999564886,0.631035083337338
42448,445,34589,319961.206000000238419,100849.895899999886751,7.141520750010386
42449,367,34595,319923.788700000382960,100849.902000000700355,6.708778833344695
42450,62,21769,319934.331699999980628,100849.902000000700355,1.679589416671661
42451,288,34391,319926.699500000104308,100849.908099999651313,0.920404583332129
42452,332,34377,319930.482099999673665,100849.908099999651313,4.760948083334370
42453,592,34582,319940.942900000140071,100849.908099999651313,4.971249500013073
42454,592,34582,319941.604299999773502,100849.911100000143051,3.410885166667867
42455,592,34582,319940.574099999852479,100849.914200000464916,13.130682000002707
42456,288,34391,319908.667500000447035,100849.917199999094009,1.911216250009602
42457,173,20914,319914.976900000125170,100849.917199999094009,14.191703500007861
42458,367,34595,319919.317300000227988,100849.917199999094009,8.961070916673634
42459,78,21794,319913.775999999605119,100849.920299999415874,6.419081250001909
42460,332,34377,319947.233900000341237,100849.920299999415874,1.021126166670001
42461,99,21712,319966.317499999888241,100849.920299999415874,11.268481000006432
42462,144,20891,319949.815600000321865,100849.923299999907613,1.210102166674915
42463,445,34589,319960.416600000113249,100849.923299999907613,8.360678416676819
42464,128,20850,319984.389100000262260,100849.923299999907613,0.478476333344588
42465,592,34582,319940.180900000035763,100849.926400000229478,6.150709083332913
42466,127,20868,319966.107200000435114,100849.926400000229478,16.059810000006109
42467,99,21712,319971.596699999645352,100849.926400000229478,2.889560750001692
42468,592,34582,319945.883700000122190,100849.929400000721216,1.210102166674915
42469,293,34369,319987.181099999696016,100849.929400000721216,0.600523333341698
42470,491,34577,319987.830299999564886,100849.929400000721216,0.670405083335936
42471,173,20914,319918.259600000455976,100849.932499999180436,1.258986583343358
42472,127,20868,319965.945700000040233,100849.932499999180436,5.559502916672500
42473,293,34369,319966.597900000400841,100849.935499999672174,16.120833500011940
42474,69,21705,319986.559299999848008,100849.938599999994040,0.570011583346059
42475,78,21794,319917.476300000213087,100849.947699999436736,0.990614416674362
42476,152,20903,319934.030000000260770,100849.947699999436736,5.050645666677156
42477,592,34582,319942.113300000317395,100849.947699999436736,1.310495666679344
42478,332,34377,319950.093000000342727,100849.947699999436736,14.481073000002652
42479,152,20903,319934.862099999561906,100849.950699999928474,1.889890833335812
42480,127,20868,319967.006400000303984,100849.950699999928474,1.758657500002300
42481,367,34595,319916.007100000046194,100849.953800000250340,15.550952750010765
42482,367,34595,319925.849100000225008,100849.953800000250340,0.798685666668462
42483,99,21712,319966.597900000400841,100849.953800000250340,6.528989166676183
42484,367,34595,319922.977900000289083,100849.956800000742078,7.129381666672998
42485,70,21759,319935.200400000438094,100849.956800000742078,6.669080750012654
42486,293,34369,319990.820399999618530,100849.966000000014901,0.639893333340297
42487,332,34377,319950.272800000384450,100849.969000000506639,1.079196916674846
42488,295,34383,319907.875000000000000,100849.972100000828505,2.380703500006348
42489,367,34595,319916.555800000205636,100849.975099999457598,13.871494166669436
42490,293,34369,319970.618200000375509,100849.978199999779463,2.950584250007523
42491,128,20850,319987.809000000357628,100849.978199999779463,0.670405083335936
42492,173,20914,319913.827800000086427,100849.981200000271201,6.510616500003380
42493,152,20903,319931.228900000452995,100849.981200000271201,4.660554583344492
42494,144,20891,319950.342899999581277,100849.981200000271201,14.621164583339123
42495,293,34369,319966.405899999663234,100849.981200000271201,2.731096500006970
42496,65,21683,319989.921299999579787,100849.981200000271201,0.670405083335936
42497,332,34377,319929.598199999891222,100849.984300000593066,4.989622166671325
42498,592,34582,319945.060700000263751,100849.984300000593066,1.688775750008062
42499,70,21759,319938.449599999934435,100849.987299999222159,1.920402583346004
42500,132,21728,319947.102900000289083,100849.987299999222159,14.660862666671164
42501,173,20914,319915.245099999941885,100849.993400000035763,0.911218250010279
42502,367,34595,319918.366299999877810,100849.993400000035763,9.320978333344101
42503,132,21728,319955.765300000086427,100849.999500000849366,0.868567416677251
42504,144,20891,319952.272300000302494,100850.002599999308586,7.549984500001301
42505,99,21712,319963.915699999779463,100850.002599999308586,16.349507583334344
42506,445,34589,319983.169900000095367,100850.002599999308586,0.521127166677616
42507,367,34595,319921.536199999973178,100850.005599999800324,1.990284333340242
42508,293,34369,319970.286000000312924,100850.005599999800324,5.410224999999627
42509,592,34582,319937.821700000204146,100850.008700000122190,9.351162000006298
42510,288,34391,319925.617499999701977,100850.011700000613928,0.920404583332129
42511,332,34377,319929.439699999988079,100850.011700000613928,1.109380583337042
42512,144,20891,319947.322300000116229,100850.011700000613928,14.551282833344885
42513,295,34383,319907.384300000034273,100850.014799999073148,3.849532583335531
42514,592,34582,319944.341400000266731,100850.014799999073148,2.621188583332696
42515,65,21744,319946.200699999928474,100850.014799999073148,10.969597083341796
42516,332,34377,319946.200699999928474,100850.014799999073148,1.298356583341956
42517,127,20868,319964.074199999682605,100850.014799999073148,16.108694416674552
42518,592,34582,319939.562099999748170,100850.017799999564886,12.911194250002154
42519,62,21769,319935.419900000095367,100850.020899999886751,1.929260833334411
42520,592,34582,319941.119599999859929,100850.020899999886751,1.688775750008062
42521,445,34589,319962.105200000107288,100850.020899999886751,2.121517666673753
42522,491,34577,319986.787899999879301,100850.020899999886751,0.560825250009657
42523,592,34582,319943.701299999840558,100850.023900000378489,3.779650833341293
42524,332,34377,319949.260900000110269,100850.023900000378489,14.981072000009590
42525,173,20914,319915.546900000423193,100850.026900000870228,15.700230666669086
42526,293,34369,319965.515899999998510,100850.026900000870228,16.331134916676092
42527,293,34369,319986.050300000235438,100850.029999999329448,0.631035083337338
42528,288,34391,319925.196899999864399,100850.032999999821186,3.230767416665913
42529,132,21728,319951.952300000004470,100850.036100000143051,7.620194333343534
42530,445,34589,319959.243099999614060,100850.036100000143051,8.211400500003947
42531,127,20868,319967.244099999777973,100850.036100000143051,15.249116083345143
42532,78,21794,319914.937300000339746,100850.039100000634789,6.388569500006270
42533,78,21794,319916.875799999572337,100850.039100000634789,3.349861666676588
42534,173,20914,319919.155700000002980,100850.045199999585748,1.539169750001747
42535,98,21783,319919.686099999584258,100850.045199999585748,5.178598166676238
42536,332,34377,319949.312699999660254,100850.045199999585748,1.130706000010832
42537,99,21712,319972.425699999555945,100850.048299999907613,3.389231666675187
42538,99,21712,319974.187500000000000,100850.048299999907613,0.600523333341698
42539,128,20850,319985.407200000248849,100850.048299999907613,0.591337000005296
42540,127,20868,319967.094800000078976,100850.051300000399351,5.291458833336947
42541,293,34369,319989.838999999687076,100850.051300000399351,0.749801250000019
42542,592,34582,319936.968299999833107,100850.054400000721216,10.180228583340067
42543,69,21705,319987.629200000315905,100850.054400000721216,0.670405083335936
42544,152,20903,319934.648699999786913,100850.057399999350309,6.409894916665507
42545,98,21783,319914.434399999678135,100850.060499999672174,13.889866833342239
42546,332,34377,319928.699000000022352,100850.060499999672174,5.199923583335476
42547,78,21794,319918.607099999673665,100850.066600000485778,1.091007916678791
42548,288,34391,319924.797600000165403,100850.066600000485778,5.599201000004541
42549,152,20903,319935.858799999579787,100850.066600000485778,1.819681000008131
42550,127,20868,319968.094499999657273,100850.069599999114871,1.718959416670259
42551,592,34582,319940.509999999776483,100850.072699999436736,9.479442583338823
42552,445,34589,319982.136699999682605,100850.075699999928474,0.960102666678722
42553,128,20850,319988.729500000365078,100850.081800000742078,0.661546833332977
42554,132,21728,319948.081299999728799,100850.084899999201298,14.679235333343968
42555,293,34369,319969.295400000177324,100850.087899999693036,5.480434833341860
42556,293,34369,319968.905299999751151,100850.091000000014901,15.090651833335869
42557,288,34391,319924.565899999812245,100850.094000000506639,1.008987083332613
42558,99,21712,319964.924599999561906,100850.097100000828505,16.221555083335261
42559,332,34377,319948.361700000241399,100850.100099999457598,15.239929750008741
42560,70,21759,319939.388399999588728,100850.103099999949336,2.170074000008754
42561,66,21733,319956.682799999602139,100850.103099999949336,1.048685166679206
42562,152,20903,319932.146300000138581,100850.106200000271201,5.440736750009819
42563,144,20891,319952.470399999991059,100850.106200000271201,10.329834583346383
42564,491,34577,319985.797299999743700,100850.106200000271201,0.649079666676698
42565,592,34582,319942.729000000283122,100850.109200000762939,3.730766416672850
42566,152,20903,319933.188699999824166,100850.112299999222159,1.490285333333304
42567,173,20914,319914.903699999675155,100850.118400000035763,6.690406166671892
42568,367,34595,319921.146099999547005,100850.118400000035763,7.278659583345870
42569,98,21783,319922.606100000441074,100850.121400000527501,1.661216749998857
42570,288,34391,319924.035600000061095,100850.124500000849366,6.681219833335490
42571,332,34377,319927.906499999575317,100850.127499999478459,5.721248000001651
42572,332,34377,319948.349499999545515,100850.127499999478459,1.179590416679275
42573,173,20914,319916.424700000323355,100850.130599999800324,16.038484583332320
42574,445,34589,319960.943900000303984,100850.133600000292063,2.008657000013045
42575,62,21769,319936.547600000165403,100850.136700000613928,1.990284333340242
42576,144,20891,319948.239799999631941,100850.136700000613928,15.200559750010143
42577,293,34369,319964.311900000087917,100850.136700000613928,16.020440000007511
42578,127,20868,319968.054899999871850,100850.136700000613928,15.709417000005487
42579,127,20868,319965.113499999977648,100850.139699999243021,16.230741416671663
42580,293,34369,319984.828099999576807,100850.139699999243021,0.420733666673186
42581,367,34595,319923.307099999859929,100850.142799999564886,1.779982916676090
42582,132,21728,319954.671099999919534,100850.142799999564886,4.858388833337813
42583,293,34369,319988.787399999797344,100850.142799999564886,0.539499833335867
42584,367,34595,319920.423700000159442,100850.145800000056624,7.979773666666006
42585,367,34595,319917.034300000406802,100850.151900000870228,15.398394000003464
42586,99,21712,319973.294400000013411,100850.151900000870228,3.761278166668490
42587,293,34369,319968.423700000159442,100850.154999999329448,9.570649750006851
42588,152,20903,319935.258299999870360,100850.157999999821186,7.751099583343603
42589,445,34589,319962.891599999740720,100850.164100000634789,5.800316083332291
42590,69,21705,319988.747800000011921,100850.164100000634789,0.631035083337338
42591,293,34369,319968.042700000107288,100850.167199999094009,15.538813666673377
42592,128,20850,319986.446499999612570,100850.167199999094009,0.618895999999950
42593,332,34377,319927.516400000080466,100850.170199999585748,1.069682500005001
42594,152,20903,319936.806699999608099,100850.173299999907613,1.899077166672214
42595,99,21712,319971.404600000008941,100850.173299999907613,7.010287416676874
42596,445,34589,319981.027200000360608,100850.179300000891089,1.118566916673444
42597,445,34589,319957.932400000281632,100850.185399999842048,7.501100083332858
42598,99,21712,319965.963899999856949,100850.185399999842048,15.959416500001680
42599,288,34391,319923.544800000265241,100850.188500000163913,1.271125666666194
42600,592,34582,319939.077499999664724,100850.188500000163913,2.231097500000033
42601,128,20850,319989.668300000019372,100850.188500000163913,0.560825250009657
42602,62,21769,319934.215900000184774,100850.191500000655651,6.489291083344142
42603,592,34582,319941.768899999558926,100850.191500000655651,3.730766416672850
42604,332,34377,319947.258299999870360,100850.191500000655651,14.740258833335247
42605,445,34589,319961.562599999830127,100850.191500000655651,8.129051583338878
42606,445,34589,319962.163099999539554,100850.191500000655651,6.708778833344695
42607,293,34369,319968.213399999774992,100850.191500000655651,1.389891833343427
42608,98,21783,319915.272599999792874,100850.194599999114871,14.569327416669694
42609,367,34595,319919.683000000193715,100850.194599999114871,8.619864250009414
42610,332,34377,319927.086600000038743,100850.194599999114871,6.120525416670716
42611,127,20868,319969.024100000038743,100850.194599999114871,2.270795583332074
42612,127,20868,319971.654600000008941,100850.197599999606609,2.910886166675482
42613,367,34595,319916.284500000067055,100850.200699999928474,15.959416500001680
42614,98,21783,319923.785600000061095,100850.200699999928474,0.960102666678722
42615,66,21733,319957.700799999758601,100850.200699999928474,0.920404583332129
42616,98,21783,319922.045199999585748,100850.203700000420213,3.831488000010722
42617,132,21728,319952.360700000077486,100850.203700000420213,9.689744000002975
42618,132,21728,319948.919499999843538,100850.206800000742078,15.130349916667910
42619,288,34391,319923.115100000053644,100850.209799999371171,7.238961499999277
42620,592,34582,319941.116600000299513,100850.212899999693036,4.819018833339214
42621,332,34377,319947.349799999967217,100850.212899999693036,1.100194250000641
42622,445,34589,319963.330500000156462,100850.212899999693036,3.779650833341293
42623,445,34589,319980.155500000342727,100850.212899999693036,2.170074000008754
42624,491,34577,319984.724399999715388,100850.219000000506639,0.399080166665954
42625,293,34369,319987.827300000004470,100850.219000000506639,0.700916833346128
42626,367,34595,319918.933199999853969,100850.231200000271201,9.268813083341229
42627,65,21744,319946.627399999648333,100850.231200000271201,13.560471166667412
42628,99,21712,319966.402900000102818,100850.231200000271201,11.198271166678751
42629,293,34369,319983.736899999901652,100850.231200000271201,0.609709666678100
42630,152,20903,319933.316700000315905,100850.234200000762939,5.270133416677709
42631,144,20891,319954.921000000089407,100850.234200000762939,4.831157916676602
42632,367,34595,319919.231900000013411,100850.237299999222159,1.389891833343427
42633,152,20903,319934.167100000195205,100850.240299999713898,2.039168750008685
42634,592,34582,319940.406399999745190,100850.240299999713898,5.730106250004610
42635,592,34582,319942.168200000189245,100850.240299999713898,1.731098500007647
42636,144,20891,319955.969499999657273,100850.243400000035763,0.981428083337960
42637,173,20914,319916.881900000385940,100850.249500000849366,3.389231666675187
42638,173,20914,319917.442699999548495,100850.249500000849366,1.179590416679275
42639,173,20914,319917.464100000448525,100850.249500000849366,15.779626833333168
42640,70,21759,319936.556800000369549,100850.249500000849366,9.049653416674118
42641,332,34377,319943.417799999937415,100850.249500000849366,3.279651833334356
42642,99,21712,319972.532399999909103,100850.249500000849366,6.440406666675699
42643,592,34582,319936.815899999812245,100850.252499999478459,13.249776249998831
42644,293,34369,319967.042899999767542,100850.252499999478459,15.441372916669934
42645,332,34377,319926.504499999806285,100850.255499999970198,0.868567416677251
42646,62,21769,319937.714999999850988,100850.255499999970198,1.950586250008200
42647,332,34377,319943.186200000345707,100850.255499999970198,6.431220333339297
42648,445,34589,319956.249900000169873,100850.255499999970198,9.531279750008252
42649,173,20914,319919.244099999777973,100850.258600000292063,8.808840249999776
42650,293,34369,319963.220700000412762,100850.258600000292063,3.560163083340740
42651,173,20914,319920.134100000374019,100850.261600000783801,5.340015166671947
42652,127,20868,319966.350999999791384,100850.261600000783801,15.621162583338446
42653,144,20891,319949.358400000259280,100850.264699999243021,15.139536250004312
42654,132,21728,319955.460500000044703,100850.264699999243021,5.510946583337500
42655,293,34369,319967.311200000345707,100850.264699999243021,1.710101166667300
42656,98,21783,319919.902499999850988,100850.267699999734759,8.238631416679709
42657,288,34391,319922.353099999949336,100850.267699999734759,8.320980333344778
42658,152,20903,319935.895399999804795,100850.267699999734759,8.988629916668287
42659,445,34589,319979.183100000023842,100850.267699999734759,2.880374416665290
42660,69,21705,319989.857300000265241,100850.270800000056624,0.548686166672269
42661,332,34377,319926.083800000138581,100850.276900000870228,5.940407666668762
42662,99,21712,319966.951500000432134,100850.279899999499321,15.901345750011387
42663,332,34377,319943.006400000303984,100850.282999999821186,1.801308333335328
42664,127,20868,319971.392400000244379,100850.282999999821186,7.141520750010386
42665,99,21712,319972.032499999739230,100850.282999999821186,3.050977750011953
42666,152,20903,319937.785099999979138,100850.289100000634789,1.841006416667369
42667,99,21712,319963.870000000111759,100850.289100000634789,16.239599666674621
42668,445,34589,319959.590599999763072,100850.292099999263883,1.161217750006472
42669,293,34369,319962.739199999719858,100850.292099999263883,6.041129250006634
42670,491,34577,319983.764299999922514,100850.292099999263883,0.609709666678100
42671,128,20850,319990.607099999673665,100850.292099999263883,0.508988083340228
42672,367,34595,319921.511800000444055,100850.295199999585748,2.051307833346073
42673,132,21728,319949.968000000342727,100850.295199999585748,14.880350416671718
42674,128,20850,319987.534699999727309,100850.295199999585748,0.530313499999465
42675,127,20868,319972.361700000241399,100850.298200000077486,3.730766416672850
42676,367,34595,319918.043200000189245,100850.307399999350309,9.378721000000951
42677,592,34582,319937.885700000450015,100850.310399999842048,1.871518166677561
42678,367,34595,319920.853500000201166,100850.313500000163913,3.011279666665359
42679,293,34369,319986.815399999730289,100850.313500000163913,0.631035083337338
42680,98,21783,319924.611600000411272,100850.325699999928474,1.679589416671661
42681,70,21759,319939.485899999737740,100850.325699999928474,5.458781333334628
42682,293,34369,319966.180399999953806,100850.328700000420213,15.901345750011387
42683,99,21712,319973.641900000162423,100850.328700000420213,5.940407666668762
42684,332,34377,319925.641900000162423,100850.331700000911951,1.118566916673444
42685,445,34589,319960.340400000102818,100850.331700000911951,7.220588833341026
